ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p_adjust,qvalue,geneID,Count
CC,GO:0098793,presynapse,32/1404,169/15549,0.1893491124260355,2.0970009609062865,4.517431090993378,4.334919417309916e-5,5.228175539664686e-4,4.2726956936164716e-4,GRIK2/GRIK4/PICALM/ERC2/NAPB/UNC13C/SYNGR2/SYT1/RIMS1/REPS2/OPHN1/STX6/DTNBP1/ERC1/PCLO/STX3/SYNDIG1/ITSN1/CDH2/BORCS5/SYP/BIN1/KCTD16/UNC13B/CALB2/NTRK2/PPFIA2/HSPA8/GRIK1/HIP1/PNISR/SV2A,32
CC,GO:0048786,presynaptic active zone,11/1404,31/15549,0.3548387096774194,3.929762889440309,5.144163821725118,4.8330410528073524e-5,5.657500997109783e-4,4.623559397267715e-4,ERC2/UNC13C/RIMS1/ERC1/PCLO/STX3/CDH2/SYP/UNC13B/PPFIA2/PNISR,11
CC,GO:0019897,extrinsic component of plasma membrane,23/1404,106/15549,0.2169811320754717,2.403019674246089,4.566360576433998,5.847295886028425e-5,6.649210750398038e-4,5.434028357241453e-4,GNAS/KCNAB1/PICALM/FAT1/GNB4/GNAI1/CDH19/CDH2/GNB5/APC/CDH20/PCDH15/GNA13/FYN/CDH7/STAC2/CTNNA2/HCK/CTNNB1/CTNNA1/CDHR3/CDH11/GNAQ,23
CC,GO:0019898,extrinsic component of membrane,28/1404,144/15549,0.19444444444444445,2.1534306742640075,4.380878772147552,7.862490383194952e-5,8.692419923643308e-4,7.103829030430527e-4,GNAS/KCNAB1/PICALM/FAT1/PIK3C3/GNB4/GNAI1/CDH19/VPS13A/PIK3R3/PIK3R1/CDH2/GNB5/APC/PIK3R5/CDH20/PCDH15/GNA13/FYN/CDH7/STAC2/CTNNA2/HCK/CTNNB1/CTNNA1/CDHR3/CDH11/GNAQ,28
CC,GO:0099738,cell cortex region,8/1404,18/15549,0.4444444444444444,4.922127255460588,5.245387381403885,8.29653451899923e-5,8.924380374491064e-4,7.293397343871301e-4,CLASP2/ERC2/UNC13C/RIMS1/ERC1/PCLO/UNC13B/PHLDB2,8
CC,GO:0042734,presynaptic membrane,12/1404,40/15549,0.3,3.322435897435897,4.6334147550191,1.4280087568706944e-4,0.0014956512769329904,0.0012223122046344725,GRIK2/GRIK4/PICALM/UNC13C/RIMS1/REPS2/STX3/ITSN1/CDH2/KCTD16/UNC13B/GRIK1,12
CC,GO:0034703,cation channel complex,26/1404,135/15549,0.1925925925925926,2.1329218106995884,4.165129307141759,1.6401649442318619e-4,0.0016140177781606504,0.001319046531213015,GRIK2/KCNAB1/CACNA1D/GRIK4/KCNQ3/KCNMB4/RYR3/CACNB2/SCN9A/TRPC3/KCNQ5/KCNIP1/KCNIP4/CACNA1C/DPP10/UNC80/TRPC1/CACNA1A/MICU3/HCN1/RYR2/SCN7A/KCNMB1/DPP6/MCUB/GRIK1,26
CC,GO:0031209,SCAR complex,6/1404,11/15549,0.5454545454545454,6.04079254079254,5.268863554193496,1.6626816307685092e-4,0.0016140177781606504,0.001319046531213015,ABI2/ABI1/CYFIP1/WASF1/NCKAP1/ABI3,6
CC,GO:0098831,presynaptic active zone cytoplasmic component,6/1404,11/15549,0.5454545454545454,6.04079254079254,5.268863554193496,1.6626816307685092e-4,0.0016140177781606504,0.001319046531213015,ERC2/UNC13C/RIMS1/ERC1/PCLO/UNC13B,6
CC,GO:0032281,AMPA glutamate receptor complex,7/1404,16/15549,0.4375,4.845219017094017,4.848113132494435,2.653247972097141e-4,0.0025142683164158623,0.002054770985909816,GRIA2/SHISA9/GRIA4/SHISA6/VWC2/GRIA3/VWC2L,7
CC,GO:0016342,catenin complex,12/1404,43/15549,0.27906976744186046,3.0906380441264165,4.324964341138567,3.0397421791833587e-4,0.0028135288077092485,0.002299339861365135,FAT1/CDH19/CDH2/APC/CDH20/PCDH15/CDH7/CTNNA2/CTNNB1/CTNNA1/CDHR3/CDH11,12
CC,GO:0030027,lamellipodium,10/1404,32/15549,0.3125,3.4608707264957266,4.390148928269633,3.527181315436329e-4,0.0031904958262355884,0.0026074139389230277,ARHGEF7/ABI2/ABI1/WASF1/CDH2/MYLK/PARVB/CARMIL1/ARHGAP31/ABI3,10
CC,GO:0016010,dystrophin-associated glycoprotein complex,6/1404,13/15549,0.46153846153846156,5.111439842209073,4.672134686731407,5.268602727181807e-4,0.004558486707431216,0.003725396436382559,SGCZ/SGCD/SNTG2/SNTB2/SNTG1/DAG1,6
CC,GO:0090665,glycoprotein complex,6/1404,13/15549,0.46153846153846156,5.111439842209073,4.672134686731407,5.268602727181807e-4,0.004558486707431216,0.003725396436382559,SGCZ/SGCD/SNTG2/SNTB2/SNTG1/DAG1,6
CC,GO:0005769,early endosome,16/1404,72/15549,0.2222222222222222,2.461063627730294,3.9148157806741586,5.681175341112132e-4,0.004810867629282189,0.00393165325958264,APP/SNX31/LDLRAD4/WDFY1/SNX30/RPS6KC1/LDLR/PARM1/SNX27/RAB11FIP5/TMEM108/PMEPA1/SNX4/EEA1/ANKRD27/PPP1R21,16
CC,GO:0098858,actin-based cell projection,12/1404,46/15549,0.2608695652173913,2.8890746934225198,4.042402152033721,5.98202772348989e-4,0.0049600979873937,0.004053610891575386,MYO10/ABI2/ERMN/ABI1/MYO1D/GPM6A/ADGRV1/USH1C/PCDH15/RDX/WHRN/ABI3,12
CC,GO:0030864,cortical actin cytoskeleton,12/1404,48/15549,0.25,2.7686965811965814,3.866459281446203,9.045783725749592e-4,0.007347391679282322,0.006004612612796185,ANLN/MOBP/COBL/RTKN/CAPZA1/SPTAN1/ACTR3/SPTBN1/SHROOM4/ACTR2/MYRIP/HIP1,12
CC,GO:0043025,neuronal cell body,16/1404,76/15549,0.21052631578947367,2.3315339631129106,3.665988731634519,0.0010599787321845862,0.008271990890381673,0.006760235877090549,PDE1C/COBL/ERMN/ROBO1/PDE1A/HSP90AA1/BRINP3/BRINP1/GPM6A/HMCN1/CACNA1A/SORBS2/PALLD/NTRK2/STAU2/MAP1B,16
CC,GO:0044297,cell body,16/1404,76/15549,0.21052631578947367,2.3315339631129106,3.665988731634519,0.0010599787321845862,0.008271990890381673,0.006760235877090549,PDE1C/COBL/ERMN/ROBO1/PDE1A/HSP90AA1/BRINP3/BRINP1/GPM6A/HMCN1/CACNA1A/SORBS2/PALLD/NTRK2/STAU2/MAP1B,16
CC,GO:0045178,basal part of cell,12/1404,52/15549,0.23076923076923078,2.5557199211045365,3.5402066391113327,0.0019128789154826827,0.014571050260090111,0.011908105078994563,ERBB4/CLASP2/DLG2/LRRC1/SLC4A7/ERBIN/CASK/CXADR/PHLDB2/AQP4/LIN7A/CA11,12
CC,GO:0042383,sarcolemma,10/1404,39/15549,0.2564102564102564,2.8396888012272625,3.624016057106006,0.0019403659894089847,0.014571050260090111,0.011908105078994563,SGCZ/DMD/SGCD/RYR3/ATP1A1/POPDC3/DAG1/RYR2/ANXA5/SLC8A1,10
CC,GO:0034705,potassium channel complex,13/1404,60/15549,0.21666666666666667,2.399537037037037,3.4219028486758103,0.002312431388332176,0.01704347578807789,0.013928680292293223,GRIK2/KCNAB1/GRIK4/KCNQ3/KCNMB4/KCNQ5/KCNIP1/KCNIP4/DPP10/HCN1/KCNMB1/DPP6/GRIK1,13
CC,GO:0048471,perinuclear region of cytoplasm,11/1404,48/15549,0.22916666666666666,2.537971866096866,3.3620835023327516,0.0030906377063022665,0.022364978311060036,0.018277646913825846,SYNE1/HSP90B1/COBL/NDFIP1/PDE4D/HSP90AA1/MYO16/NDFIP2/AKAP6/PDE4B/OSBP2,11
CC,GO:0005768,endosome,41/1404,298/15549,0.13758389261744966,1.5237122124706015,2.875881697025244,0.004299347133838407,0.030556074272637245,0.024971771886392248,ASTN2/APP/ABHD17B/SH3D19/PIK3C3/FCHSD2/SNX31/ARRDC3/ATP13A3/LDLRAD4/ASTN1/WDFY1/ATP11A/LAMP2/OCIAD1/ATP9B/SNX30/ACAP2/EPN2/RPS6KC1/LDLR/PARM1/SNX27/ATP13A4/RAB11FIP5/LITAF/SNX11/PI4K2A/CALY/TMEM108/PMEPA1/SLC9A9/SNX4/RAB11FIP4/SNX25/EEA1/ANKRD27/CLVS2/TGOLN2/PPP1R21/NSG2,41
CC,GO:0150034,distal axon,12/1404,58/15549,0.20689655172413793,2.291335101679929,3.104077602589817,0.0049961223423013535,0.03377524253466618,0.027602618204739093,NAPB/COBL/UNC13C/SHTN1/OPHN1/GPM6A/DCC/MYO9A/UNC13B/CALB2/NTRK2/HSPA8,12
CC,GO:0030672,synaptic vesicle membrane,10/1404,44/15549,0.22727272727272727,2.5169968919968917,3.174640028874915,0.005006882687299761,0.03377524253466618,0.027602618204739093,UNC13C/SYNGR2/SYT1/STX6/DTNBP1/SYNDIG1/BORCS5/SYP/UNC13B/SV2A,10
CC,GO:0099501,exocytic vesicle membrane,10/1404,44/15549,0.22727272727272727,2.5169968919968917,3.174640028874915,0.005006882687299761,0.03377524253466618,0.027602618204739093,UNC13C/SYNGR2/SYT1/STX6/DTNBP1/SYNDIG1/BORCS5/SYP/UNC13B/SV2A,10
CC,GO:0098978,glutamatergic synapse,8/1404,31/15549,0.25806451612903225,2.8580093741384065,3.26234748802311,0.005177213988747061,0.03434218612535551,0.028065949517944597,CTTNBP2/PCLO/DLGAP1/PTPRO/NRP2/GSK3B/LRFN5/ADGRA1,8
CC,GO:0005925,focal adhesion,12/1404,59/15549,0.2033898305084746,2.252498913515863,3.036665802974558,0.005768444574658261,0.03763673673301619,0.030758401614657514,TNS3/ARHGAP22/TLN2/MPZL1/PTK2/PARVB/THY1/NRP1/DST/ITGB4/LPP/LIMS1,12
CC,GO:0031594,neuromuscular junction,6/1404,20/15549,0.3,3.322435897435897,3.2742085067653806,0.006859170492094946,0.044031449287964326,0.035984442819309646,DLG2/FCHSD2/UNC13C/SYNGR2/PDZRN3/UNC13B,6
MF,GO:0030695,GTPase regulator activity,66/1457,331/15985,0.19939577039274925,2.187605620952709,6.914219654766443,7.893677572967788e-10,2.6917440523820156e-7,2.3556395704593347e-7,RASGRF2/ARAP2/MCF2L2/TIAM1/RGS7/RAPGEF2/RAPGEF5/CHM/PLEKHG1/STARD13/ARHGEF7/RASGEF1C/ARHGAP22/GPSM2/RGL1/RTKN/ARFGEF3/ARHGAP29/DENND5A/SMAP2/RALGAPA1/SIPA1L1/ACAP2/RAP1GDS1/ARHGEF12/FGD4/DENND5B/CHN1/OPHN1/PREX2/VAV3/RALGPS1/ITSN1/RGS6/MYO9A/RAPGEF4/RASGEF1B/THY1/RAP1GAP2/SRGAP1/RIN2/TAGAP/RALGAPA2/RAB3IP/ARHGEF26/FARP1/ARHGAP32/PSD3/NET1/FARP2/TBCK/EIF5/RAB3GAP1/PLCE1/ARHGAP31/DOCK5/ANKRD27/STXBP5/ARHGEF28/AGFG1/PLEKHG4B/STXBP5L/ASAP1/DOCK9/DOCK1/GNAQ,66
MF,GO:0060589,nucleoside-triphosphatase regulator activity,66/1457,331/15985,0.19939577039274925,2.187605620952709,6.914219654766443,7.893677572967788e-10,2.6917440523820156e-7,2.3556395704593347e-7,RASGRF2/ARAP2/MCF2L2/TIAM1/RGS7/RAPGEF2/RAPGEF5/CHM/PLEKHG1/STARD13/ARHGEF7/RASGEF1C/ARHGAP22/GPSM2/RGL1/RTKN/ARFGEF3/ARHGAP29/DENND5A/SMAP2/RALGAPA1/SIPA1L1/ACAP2/RAP1GDS1/ARHGEF12/FGD4/DENND5B/CHN1/OPHN1/PREX2/VAV3/RALGPS1/ITSN1/RGS6/MYO9A/RAPGEF4/RASGEF1B/THY1/RAP1GAP2/SRGAP1/RIN2/TAGAP/RALGAPA2/RAB3IP/ARHGEF26/FARP1/ARHGAP32/PSD3/NET1/FARP2/TBCK/EIF5/RAB3GAP1/PLCE1/ARHGAP31/DOCK5/ANKRD27/STXBP5/ARHGEF28/AGFG1/PLEKHG4B/STXBP5L/ASAP1/DOCK9/DOCK1/GNAQ,66
MF,GO:0050839,cell adhesion molecule binding,45/1457,191/15985,0.2356020942408377,2.5848314869181817,6.977876899582053,1.9352726317728706e-9,4.3995197828969924e-7,3.850173972684975e-7,NPTN/MDGA2/KIRREL3/ITGA2/CTNND2/FAT1/PKP2/CNTN1/CTNNAL1/ADAM9/ITGAV/PTPRB/ABI1/JAM3/NRCAM/PSEN1/TLN2/TENM2/CDH19/CNTN5/TENM3/NFASC/PTPN11/TJP1/PTPRO/CDH2/ARGLU1/THY1/CDH20/CXADR/PCDH15/ITGA8/CNTN6/RDX/CDH7/ITGA9/DSCAM/CTNNA2/ITGB4/CTNNB1/SEMA7A/CTNNA1/CDHR3/CDH11/EPS15,45
MF,GO:0042578,phosphoric ester hydrolase activity,60/1457,326/15985,0.18404907975460122,2.0192344130935487,5.888036076947808,9.821511539644529e-8,1.6745677175093923e-5,1.4654729060469602e-5,EYA4/PLCB4/PPP3CA/PTPRM/NAPEPLD/PTPRT/PDE1C/PTPRD/PTPRK/SSH2/PPM1K/CNP/PPM1B/ACP7/PTPRB/PPM1L/PDE4D/PPM1A/PLPP2/PDE3A/PLPP1/PDE1A/NT5C3A/PDE3B/PLCH1/INPP4B/PDE8A/PTPN11/PTPRO/SSH1/PTPRZ1/SGPP1/LPIN2/PDE10A/ENPP1/GPCPD1/DUSP10/PTPN12/PLPP3/PUDP/PTEN/PDE7B/MTMR6/PTPRG/PTPN4/LPIN1/NT5E/PDE4B/PTP4A2/CDC14B/DUSP16/CTDSP1/PLCE1/PLCB1/EYA1/PLCD1/PTPRR/PTPDC1/PLCXD3/ENPP2,60
MF,GO:0008066,glutamate receptor activity,12/1457,26/15985,0.46153846153846156,5.063618605142285,6.566990264008998,9.027245141938432e-7,1.2313162373604023e-4,1.0775679990482298e-4,GRIK2/GRIK4/GRIA2/GRID2/GRM5/GRIA4/GRIN2A/GRM7/GRM8/GRIA3/GRIN2B/GRIK1,12
MF,GO:0045296,cadherin binding,20/1457,67/15985,0.29850746268656714,3.2749772073059544,5.90935113713652,1.216348847860027e-6,1.3825831904008975e-4,1.2099470118186587e-4,CTNND2/FAT1/PKP2/CTNNAL1/PTPRB/ABI1/PSEN1/CDH19/PTPRO/CDH2/ARGLU1/CDH20/PCDH15/CDH7/CTNNA2/CTNNB1/CTNNA1/CDHR3/CDH11/EPS15,20
MF,GO:0008081,phosphoric diester hydrolase activity,20/1457,69/15985,0.2898550724637681,3.1800503317318696,5.747033071814241,2.0319389897746314e-6,1.9796891300375696e-4,1.732495349176265e-4,PLCB4/NAPEPLD/PDE1C/CNP/PDE4D/PDE3A/PDE1A/PDE3B/PLCH1/PDE8A/PDE10A/ENPP1/GPCPD1/PDE7B/PDE4B/PLCE1/PLCB1/PLCD1/PLCXD3/ENPP2,20
MF,GO:0003779,actin binding,50/1457,292/15985,0.17123287671232876,1.8786256240539296,4.798570710910489,9.459128802625823e-6,7.955622520001624e-4,6.962244125391144e-4,SSH2/MOBP/MYO6/CTNNAL1/CALD1/MYO10/COBL/ERMN/ARPC2/GSN/MYH7B/PDLIM3/MYH10/TLN2/WASF1/CAPZA1/PPP1R9A/MYO16/ADD3/ARPC5/SPTAN1/MYO1D/MYO1E/DAAM1/SSH1/ACTR3/PHACTR1/EPB41L2/PARVB/MYO9A/SPTBN1/FMNL2/FMNL3/RDX/SHROOM4/ACTR2/MYO5A/CLMN/CTNNA2/EPS8/MAP1B/CTNNA1/PHACTR2/CORO1C/EPB41L3/MYRIP/EPB41L1/DAAM2/HIP1/EPB41,50
MF,GO:0019904,protein domain specific binding,19/1457,70/15985,0.2714285714285714,2.9778899892146287,5.251911831841609,1.0498622093843786e-5,7.955622520001624e-4,6.962244125391144e-4,KIDINS220/AFAP1L1/ABI2/NDFIP1/ICA1L/ABI1/STRN/HSP90AA1/VAPA/LDB2/ATP2B2/ATP2B1/NDFIP2/AFAP1/PAG1/DAP/LIN7A/ICA1/ABI3,19
MF,GO:0005096,GTPase activator activity,30/1457,146/15985,0.2054794520547945,2.254350748864715,4.821710569703265,1.765642156100539e-5,0.0012041679504605678,0.0010538095815884271,ARAP2/RGS7/STARD13/ARHGAP22/ARHGAP29/SMAP2/RALGAPA1/SIPA1L1/ACAP2/ARHGEF12/CHN1/OPHN1/PREX2/RGS6/MYO9A/THY1/RAP1GAP2/SRGAP1/TAGAP/RALGAPA2/ARHGAP32/TBCK/RAB3GAP1/ARHGAP31/DOCK5/STXBP5/AGFG1/STXBP5L/ASAP1/GNAQ,30
MF,GO:0004674,protein serine/threonine kinase activity,52/1457,316/15985,0.16455696202531644,1.8053830047870165,4.57925636395442,1.9839646004909272e-5,0.0012300580523043748,0.0010764669172041684,PAK1/PRKCA/SGK1/PRKCH/AKT3/PRKX/PAK5/TGFBR2/MAP4K5/MAP4K3/CDK8/NEK7/PRKACB/ULK2/WNK1/NLK/SIK3/CDK17/CDK14/SLK/RPS6KA5/TGFBR1/ATM/PRKCB/VRK2/MAP3K13/MAP3K5/SRPK2/TAOK3/MAST4/ROCK2/NUAK1/MAPK8/CDK19/TESK2/SRPK1/STK17A/MYLK/HIPK1/FAM20C/NEK10/PRKD1/DYRK1A/UHMK1/CDKL1/GSK3B/HIPK3/PDK1/CSNK1A1/TBCK/CAMKK2/STK17B,52
MF,GO:0005085,guanyl-nucleotide exchange factor activity,35/1457,186/15985,0.1881720430107527,2.0644681589065765,4.62427809013598,2.722645399711139e-5,0.0015473701355024974,0.0013541578435405403,RASGRF2/MCF2L2/TIAM1/RAPGEF2/RAPGEF5/PLEKHG1/ARHGEF7/RASGEF1C/RGL1/ARFGEF3/DENND5A/RAP1GDS1/ARHGEF12/FGD4/DENND5B/PREX2/VAV3/RALGPS1/ITSN1/RAPGEF4/RASGEF1B/RIN2/RAB3IP/ARHGEF26/FARP1/PSD3/NET1/FARP2/PLCE1/DOCK5/ANKRD27/ARHGEF28/PLEKHG4B/DOCK9/DOCK1,35
MF,GO:0004970,glutamate-gated receptor activity,8/1457,16/15985,0.5,5.485586822237474,5.684731982152759,3.0837044612929416e-5,0.001617758802001374,0.0014157574328365165,GRIK2/GRIK4/GRIA2/GRIA4/GRIN2A/GRIA3/GRIN2B/GRIK1,8
MF,GO:0004112,cyclic-nucleotide phosphodiesterase activity,10/1457,25/15985,0.4,4.388469457789979,5.369412036502758,3.4900212317838205e-5,0.001700138914340404,0.0014878511567078395,PDE1C/CNP/PDE4D/PDE3A/PDE1A/PDE3B/PDE8A/PDE10A/PDE7B/PDE4B,10
MF,GO:0022836,gated channel activity,46/1457,279/15985,0.16487455197132617,1.8088673392324286,4.316345501545628,5.5767897176630646e-5,0.0025355803916308067,0.002218975277133304,GRIK2/KCNAB1/CACNA1D/TTYH2/GRIK4/GRIA2/ANO2/TMC6/KCNK12/KCNQ3/KCNMB4/KCNH8/KCNH5/GLRB/RYR3/GRID2/CACNB2/KCNH1/KCNQ5/KCNT2/SNAP25/GRIA4/GRIN2A/GABRG3/CACNA1C/KCNK13/TRPM8/TMC7/SLC18B1/CACNA1A/GABRB2/HCN1/GRIA3/RYR2/GABRG1/TRPM2/KCNMB1/PIEZO2/GABRB1/PIEZO1/ITPR2/GRIN2B/KCNJ3/GRIK1/ANO4/TMEM266,46
MF,GO:0045499,chemorepellent activity,9/1457,22/15985,0.4090909090909091,4.488207400012479,5.184728011255139,7.029462762140014e-5,0.0028035903336309106,0.002453520171583156,SEMA3E/SEMA5A/SEMA4D/NRG1/SEMA6A/SEMA3C/NRG3/SEMA6D/SEMA7A,9
MF,GO:0004725,protein tyrosine phosphatase activity,20/1457,86/15985,0.23255813953488372,2.551435731273244,4.568437693659866,7.142811730663162e-5,0.0028035903336309106,0.002453520171583156,EYA4/PTPRM/PTPRT/PTPRD/PTPRK/PTPRB/PTPN11/PTPRO/PTPRZ1/DUSP10/PTPN12/PTEN/PTPRG/PTPN4/PTP4A2/CDC14B/DUSP16/EYA1/PTPRR/PTPDC1,20
MF,GO:0005216,monoatomic ion channel activity,58/1457,382/15985,0.1518324607329843,1.6657802915694946,4.170884446475549,7.39950527937777e-5,0.0028035903336309106,0.002453520171583156,GRIK2/SLC24A3/KCNAB1/CACNA1D/TTYH2/GRIK4/GRIA2/ANO2/TMC6/KCNK12/KCNQ3/TMEM38B/KCNMB4/KCNH8/KCNH5/GLRB/RYR3/GRID2/CACNB2/SCN9A/KCNH1/TRPM3/TRPC3/KCNQ5/KCNT2/SNAP25/GRIA4/GRIN2A/GABRG3/CACNA1C/KCNK13/TRPM8/UNC80/TRPC1/TMC7/SLC18B1/CACNA1A/GABRB2/CLIC2/ATP5MG/HCN1/GRIA3/RYR2/GABRG1/SCN7A/TRPM2/KCNMB1/NALCN/SLC24A2/PIEZO2/GABRB1/PIEZO1/ITPR2/SLC24A4/GRIN2B/KCNJ3/GRIK1/ANO4,58
MF,GO:0004721,phosphoprotein phosphatase activity,28/1457,145/15985,0.19310344827586207,2.1185714623813694,4.284890651498844,1.0513310466843799e-4,0.0036206008171138036,0.0031685146832899007,EYA4/PPP3CA/PTPRM/PTPRT/PTPRD/PTPRK/SSH2/PPM1K/PPM1B/PTPRB/PPM1L/PPM1A/PTPN11/PTPRO/SSH1/PTPRZ1/DUSP10/PTPN12/PTEN/PTPRG/PTPN4/PTP4A2/CDC14B/DUSP16/CTDSP1/EYA1/PTPRR/PTPDC1,28
MF,GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",9/1457,23/15985,0.391304347826087,4.293067947838023,5.00484408319056,1.061759770414605e-4,0.0036206008171138036,0.0031685146832899007,PDE1C/PDE4D/PDE3A/PDE1A/PDE3B/PDE8A/PDE10A/PDE7B/PDE4B,9
MF,GO:0015267,channel activity,62/1457,428/15985,0.14485981308411214,1.5892821634519783,3.9133784609507982,1.6674733087749673e-4,0.005169167257202399,0.004523719454906251,GRIK2/SLC24A3/KCNAB1/CACNA1D/TTYH2/GRIK4/GRIA2/ANO2/TMC6/KCNK12/KCNQ3/TMEM38B/KCNMB4/KCNH8/KCNH5/GLRB/RYR3/GRID2/CACNB2/SCN9A/KCNH1/TRPM3/TRPC3/KCNQ5/KCNT2/SNAP25/GRIA4/GRIN2A/GABRG3/CACNA1C/KCNK13/TRPM8/UNC80/TRPC1/TMC7/SLC18B1/CACNA1A/GABRB2/CLIC2/ATP5MG/HCN1/GRIA3/RYR2/GABRG1/SCN7A/TRPM2/KCNMB1/NALCN/SLC24A2/PIEZO2/AQP8/AQP4/GABRB1/PIEZO1/ITPR2/SLC24A4/GRIN2B/KCNJ3/GRIK1/ANO4/TMEM266/SLC12A2,62
MF,GO:0022803,passive transmembrane transporter activity,62/1457,428/15985,0.14485981308411214,1.5892821634519783,3.9133784609507982,1.6674733087749673e-4,0.005169167257202399,0.004523719454906251,GRIK2/SLC24A3/KCNAB1/CACNA1D/TTYH2/GRIK4/GRIA2/ANO2/TMC6/KCNK12/KCNQ3/TMEM38B/KCNMB4/KCNH8/KCNH5/GLRB/RYR3/GRID2/CACNB2/SCN9A/KCNH1/TRPM3/TRPC3/KCNQ5/KCNT2/SNAP25/GRIA4/GRIN2A/GABRG3/CACNA1C/KCNK13/TRPM8/UNC80/TRPC1/TMC7/SLC18B1/CACNA1A/GABRB2/CLIC2/ATP5MG/HCN1/GRIA3/RYR2/GABRG1/SCN7A/TRPM2/KCNMB1/NALCN/SLC24A2/PIEZO2/AQP8/AQP4/GABRB1/PIEZO1/ITPR2/SLC24A4/GRIN2B/KCNJ3/GRIK1/ANO4/TMEM266/SLC12A2,62
MF,GO:0044877,protein-containing complex binding,68/1457,484/15985,0.14049586776859505,1.5414045616204473,3.830313569470299,2.0638054704373704e-4,0.006119631873209941,0.00535550435578027,GNAS/CPEB3/TGFBR2/ITGA2/MYO6/CTNNAL1/MYO10/LOC102129928/ADAM9/ITGAV/USP25/USP14/DDX5/CPEB2/ERMN/ARPC2/GSN/MYH7B/STRN/JAM3/TGFBR1/MYH10/TLN2/WASF1/GNAI1/CAPZA1/LDLR/PPP1R9A/MYO16/SCARB1/SPOCK1/DDX17/ADD3/ARPC5/SPTAN1/MYO1D/MYO1E/SPARCL1/ACTR3/PSMD14/SPOCK3/MYO9A/ARID1B/EIF1/THY1/SPTBN1/FMNL2/FMNL3/GNA13/ITGA8/SHROOM4/UHMK1/ITGA9/CAMSAP2/ACTR2/MYO5A/RACK1/PSME4/CLMN/CTNNA2/ITGB4/SEMA7A/CTNNA1/CORO1C/CPEB4/HIP1/SMARCC1/GNAQ,68
MF,GO:0004713,protein tyrosine kinase activity,21/1457,102/15985,0.20588235294117646,2.2587710444507247,4.038779636985175,2.9860349017180824e-4,0.008485315845715552,0.007425797321377864,ERBB4/FER/PTK2/TEC/AATK/EPHA3/CSF1R/EPHA5/MUSK/HIPK1/PKDCC/FYN/NRP2/FGFR1/HIPK3/NRP1/FGFR2/NTRK2/HCK/EPHB1/EPHA4,21
MF,GO:0008047,enzyme activator activity,42/1457,267/15985,0.15730337078651685,1.7258025957601042,3.7874342419035303,3.276465874949058e-4,0.00893819890686103,0.007822131162509963,ARAP2/RGS7/RGCC/STARD13/ARHGAP22/LOC102129928/MNAT1/ARHGAP29/SMAP2/RALGAPA1/GPRC5B/ETAA1/SIPA1L1/ACAP2/ARHGEF12/PPP2R5A/CHN1/OPHN1/PREX2/ARHGAP6/RGS6/NRG1/NCF1/MYO9A/THY1/RAP1GAP2/CCNT2/SRGAP1/TAGAP/RALGAPA2/PSME4/ARHGAP32/TBCK/RAB3GAP1/ARHGAP31/DOCK5/STXBP5/AGFG1/AZIN1/STXBP5L/ASAP1/GNAQ,42
MF,GO:0016791,phosphatase activity,40/1457,254/15985,0.15748031496062992,1.727743881019677,3.702429955240427,4.386650592254585e-4,0.011506521938144719,0.010069760671288865,EYA4/PPP3CA/PTPRM/PTPRT/PTPRD/PTPRK/SSH2/PPM1K/PPM1B/ACP7/PTPRB/PPM1L/PPM1A/PLPP2/PLPP1/NT5C3A/INPP4B/PTPN11/PTPRO/SSH1/PTPRZ1/SGPP1/LPIN2/DUSP10/PTPN12/PLPP3/PUDP/PTEN/MTMR6/PTPRG/PTPN4/LPIN1/NT5E/PTP4A2/CDC14B/DUSP16/CTDSP1/EYA1/PTPRR/PTPDC1,40
MF,GO:0099106,ion channel regulator activity,15/1457,66/15985,0.22727272727272727,2.4934485555624883,3.8501171060074517,7.18412853404245e-4,0.01814657651932204,0.015880705180514893,KCNAB1/FGF12/NEDD4/WNK1/KCNMB4/STIM1/FGF14/KCNIP1/FXYD6/KCNIP4/DPP10/NEDD4L/KCNMB1/DPP6/MCUB,15
MF,GO:0015276,ligand-gated monoatomic ion channel activity,26/1457,148/15985,0.17567567567567569,1.927368342948302,3.5893537428549944,8.368402565731301e-4,0.0196801743097543,0.017222810362140285,GRIK2/TTYH2/GRIK4/GRIA2/ANO2/KCNMB4/GLRB/RYR3/GRID2/KCNT2/GRIA4/GRIN2A/GABRG3/TRPM8/GABRB2/GRIA3/RYR2/GABRG1/TRPM2/KCNMB1/GABRB1/ITPR2/GRIN2B/KCNJ3/GRIK1/ANO4,26
MF,GO:0022834,ligand-gated channel activity,26/1457,148/15985,0.17567567567567569,1.927368342948302,3.5893537428549944,8.368402565731301e-4,0.0196801743097543,0.017222810362140285,GRIK2/TTYH2/GRIK4/GRIA2/ANO2/KCNMB4/GLRB/RYR3/GRID2/KCNT2/GRIA4/GRIN2A/GABRG3/TRPM8/GABRB2/GRIA3/RYR2/GABRG1/TRPM2/KCNMB1/GABRB1/ITPR2/GRIN2B/KCNJ3/GRIK1/ANO4,26
